question_id,category,project,context_size_blocks,mode,oom,exact_match,f1_score,numeric_preservation,gold_block_recall,suffix_error,abstention_correct,is_abstention,ttft_ms,decode_ms,e2e_ms,selector_latency_ms,tokens_per_sec_in,tokens_per_sec_out,effective_context_tokens_per_sec,kept_blocks_count,token_reduction_pct
Q0100,D,BEACON-100,200,random,False,False,0.25,False,False,False,True,False,46.852599996782374,1831.951600001048,1878.8041999978304,0.0,10671.766348811758,33.29782293373095,13625.688083957637,4,98.0
Q0111,D,METEOR-111,200,random,False,False,0.25,False,False,False,True,False,66.8760000007751,1583.966900001542,1650.842900002317,0.0,7446.617620584786,40.404884723246234,15507.229670348444,4,98.0
Q0097,D,AURORA-97,200,random,False,False,0.25,False,False,False,True,False,54.59470000278088,1657.4432999987039,1712.0380000014848,0.0,7491.569694112557,30.770283363563557,14952.939128674596,4,98.0
Q0107,D,MYSTIC_107_VOID,200,random,False,False,0.0,True,True,False,False,True,81.66540000092937,2052.5619000000006,2134.22730000093,0.0,6134.789029311049,30.20615358786499,11994.973543815528,4,98.0
Q0112,D,NEXUS-112,200,random,False,False,0.5,False,False,False,True,False,101.2440999984392,2045.1321000000462,2146.3761999984854,0.0,5827.500071698949,29.826924138542747,11927.079698339026,4,98.0
Q0110,D,LUNA-110,200,random,False,False,0.25,False,False,False,True,False,50.331499998719664,1464.233400001831,1514.5649000005506,0.0,10013.609767497905,41.66002496591303,16902.544090379153,4,98.0
Q0098,D,HESTIA-98,200,random,False,False,0.5,False,False,False,True,False,42.71570000128122,1177.818500000285,1220.5342000015662,0.0,9574.933806252324,42.45136241278932,20974.422511034227,4,98.0
Q0102,D,DAWN-102,200,random,False,False,0.25,False,False,False,True,False,47.710500002722256,1465.983199999755,1513.6937000024773,0.0,10458.913655726268,40.928163433257644,16912.272278042845,4,98.0
Q0104,D,FALCON-104,200,random,False,False,0.25,False,False,False,True,False,58.034500001667766,1686.627299997781,1744.6617999994487,0.0,10149.13542777268,36.16685203665342,14673.330957328286,4,98.0
Q0095,D,COMET-95,200,random,False,False,0.6,False,False,False,True,False,47.38770000039949,1490.68299999999,1538.0707000003895,0.0,9052.982102874446,42.933339952223534,16644.228382995345,4,98.0
Q0145,E,NEXUS-145,200,random,False,False,0.3333333333333333,False,False,True,True,False,52.6601000019582,1402.4243999992905,1455.0845000012487,0.0,11583.722780194432,43.496105743761206,17593.479966268646,5,97.5
Q0139,E,HELIOS-139,200,random,False,False,0.6666666666666666,True,False,True,True,False,45.8370999986073,1492.4004999993485,1538.2375999979558,0.0,13220.73167845288,40.2036852708279,16642.422471036996,5,97.5
Q0129,E,POLARIS-129,200,random,False,False,0.3333333333333333,False,False,True,True,False,88.0868999993254,1658.1452999998874,1746.2321999992128,0.0,5903.261438465678,36.7880908868506,14660.135118348831,5,97.5
Q0125,E,SAKURA-125,200,random,False,False,0.3333333333333333,False,False,True,True,False,50.86889999802224,1785.314799999469,1836.1836999974912,0.0,16807.912104119452,35.84801963217861,13941.96016446229,8,96.0
Q0142,E,KRONOS-142,200,random,False,False,0.3333333333333333,False,False,True,True,False,85.23300000160816,1643.2420999990427,1728.4751000006509,0.0,5044.9943096205325,37.1217363528086,14810.742717665045,5,97.5
Q0146,E,ORION-146,200,random,False,False,0.6666666666666666,False,False,True,True,False,63.8479000008374,1838.6457999986305,1902.493699999468,0.0,8160.017792177453,32.6327126192792,13456.023533747923,5,97.5
Q0123,E,ZENITH-123,200,random,False,False,0.0,False,False,False,True,False,76.98520000121789,1500.300600000628,1577.285800001846,0.0,6767.534538999157,31.99358848485424,16230.413029756586,5,97.5
Q0134,E,CHRONOS-134,200,random,False,False,0.3333333333333333,False,False,True,True,False,58.91490000067279,1844.117799999367,1903.0327000000398,0.0,11100.757193724025,33.078147176943325,13452.21235557301,7,96.5
Q0126,E,MYSTIC_126_VOID,200,random,False,False,0.0,True,True,True,False,True,82.66379999986384,2058.445800001209,2141.109600001073,0.0,4947.752220448052,30.119811753102063,11956.41736414949,4,98.0
Q0140,E,IRIS-140,200,random,False,True,1.0,True,True,False,True,False,68.3485000008659,1425.2782000003208,1493.6267000011867,0.0,6949.677022816628,36.484105348687926,17139.490074715228,6,97.0
Q0130,E,AURORA-130,200,random,False,False,0.3333333333333333,False,False,True,True,False,80.28519999788841,1537.542800000665,1617.8279999985534,0.0,8768.739444113186,39.67369233557181,15823.68459442097,5,97.5
Q0147,E,MYSTIC_147_VOID,200,random,False,False,0.0,True,True,True,False,True,54.67589999898337,1240.424300001905,1295.1002000008884,0.0,7443.8646644603505,49.9828969812223,19766.810320917593,4,98.0
Q0121,E,WARP-121,200,random,False,False,0.3333333333333333,False,False,True,True,False,52.973499998188345,1250.1422999994247,1303.115799997613,0.0,10288.162949751075,48.79444524037629,19645.22262721923,5,97.5
Q0120,E,VEGA-120,200,random,False,False,0.3333333333333333,False,False,True,True,False,53.26469999999972,1243.9713999992819,1297.2360999992816,0.0,8054.114638775817,48.2326201390439,19734.264256147497,5,97.5
Q0141,E,JUPITER-141,200,random,False,False,0.6666666666666666,True,False,True,True,False,43.783900000562426,1768.6362999993435,1812.420199999906,0.0,13909.22233953981,34.48984960900251,14124.759810115407,5,97.5
Q0122,E,MYSTIC_122_VOID,200,random,False,False,0.0,True,True,True,False,True,46.726000000489876,1947.4721999977191,1994.198199998209,0.0,14467.320121408056,31.836141229678457,12837.239548216918,4,98.0
Q0135,E,DAWN-135,200,random,False,True,1.0,True,True,False,True,False,81.70629999949597,1717.8042000014102,1799.5105000009062,0.0,6670.232283231061,35.51044991038555,14226.090928609257,5,97.5
Q0136,E,ECLIPSE-136,200,random,False,False,0.0,False,False,False,True,False,59.631600001011975,1625.1936000007845,1684.8252000017965,0.0,8720.208748233745,30.150254098943257,15194.454593849085,5,97.5
Q0124,E,VANTAGE-124,200,random,False,False,0.3333333333333333,False,False,True,True,False,95.17209999830811,1864.3392000012682,1959.5112999995763,0.0,6398.934141527047,32.71936780600789,13064.481945067393,5,97.5
Q0127,E,COSMOS-127,200,random,False,False,0.3333333333333333,False,False,True,True,False,80.16690000295057,1553.4737999987556,1633.6407000017061,0.0,7609.125461724836,39.266835398220984,15670.520451634968,5,97.5
Q0131,E,HESTIA-131,200,random,False,False,0.3333333333333333,False,False,True,True,False,90.04060000006575,1375.9989999998652,1466.039599999931,0.0,5019.957663539225,44.331427566448795,17462.01125808689,6,97.0
Q0132,E,APEX-132,200,random,False,False,0.3333333333333333,False,False,True,True,False,87.23140000074636,1569.644999999582,1656.8764000003284,0.0,6454.097950911975,38.862290517930006,15450.760237755167,7,96.5
Q0144,E,METEOR-144,200,random,False,False,0.6666666666666666,False,False,True,True,False,47.22629999741912,1212.607500001468,1259.8337999988871,0.0,12853.007752738878,50.30481833563305,20320.14064079136,9,95.5
Q0133,E,BEACON-133,200,random,False,False,0.6666666666666666,False,False,True,True,False,47.6009999983944,1362.348499998916,1409.9494999973103,0.0,10903.132287504592,44.77562092228864,18156.67866122073,5,97.5
Q0138,E,GENESIS-138,200,random,False,False,0.3333333333333333,False,False,True,True,False,44.28339999867603,1351.3047000014922,1395.5881000001682,0.0,14745.931884623204,44.40153282966732,18343.521272499325,7,96.5
Q0149,E,RADAR-149,200,random,False,False,0.3333333333333333,False,False,True,True,False,43.450299999676645,1278.738599998178,1322.1888999978546,0.0,12451.007242850477,46.92123941522176,19361.83248856615,6,97.0
Q0128,E,COMET-128,200,random,False,False,0.3333333333333333,False,False,True,True,False,41.244000000006054,1435.6520999972417,1476.8960999972478,0.0,14305.111046453143,43.8824977166272,17333.64994331538,7,96.5
Q0148,E,QUASAR-148,200,random,False,True,1.0,True,True,False,True,False,76.11930000348366,1212.3521999965305,1288.4715000000142,0.0,8657.462693033704,42.891826319240245,19868.503106199645,6,97.0
Q0137,E,FALCON-137,200,random,False,False,0.3333333333333333,False,False,True,True,False,79.7844000007899,1663.6070999993535,1743.3915000001434,0.0,7683.20624074294,36.66731165070389,14684.022492938559,5,97.5
Q0143,E,LUNA-143,200,random,False,False,0.6666666666666666,True,False,True,True,False,72.22980000005919,1672.8682000029949,1745.098000003054,0.0,7199.244633095674,36.46431918539117,14669.663250977996,5,97.5
Q0169,F,MYSTIC_169_VOID,200,random,False,False,0.0,True,True,False,False,True,285.8321999992768,1629.8540999996476,1915.6862999989244,0.0,13931.250572923818,39.2673184673486,13363.3570381614,83,58.5
Q0168,F,DAWN-168,200,random,False,False,0.3333333333333333,False,False,False,True,False,43.8490999986243,1176.093199999741,1219.9422999983653,0.0,15348.09152345463,46.76500127711997,20984.599025736137,4,98.0
Q0166,F,MYSTIC_166_VOID,200,random,False,False,0.0,True,True,False,False,True,233.9578999999503,1320.3542000010202,1554.3121000009705,0.0,16793.61970679697,48.47184187390819,16470.308633628996,86,57.00000000000001
Q0164,F,HESTIA-164,200,random,False,False,0.3333333333333333,False,False,False,True,False,49.06770000161487,1094.8030999970797,1143.8707999986946,0.0,10984.823009479984,50.237344048575224,22380.149926048656,6,97.0
Q0172,F,HELIOS-172,200,random,False,False,0.3333333333333333,False,False,False,True,False,47.46560000057798,1176.1513999990711,1223.6169999996491,0.0,13125.2949502885,46.762687184697,20921.57921964744,6,97.0
Q0165,F,APEX-165,200,random,False,False,0.3333333333333333,False,False,False,True,False,52.08349999884376,1862.4264999998559,1914.5099999986996,0.0,7756.775178491627,32.7529703856795,13371.567659619113,4,98.0
Q0156,F,ZENITH-156,200,random,False,False,0.3333333333333333,False,False,False,True,False,87.27509999880567,2021.9073000007484,2109.182399999554,0.0,5671.720800168363,30.16953348948165,12137.404522247774,4,98.0
Q0151,F,MYSTIC_151_VOID,200,random,False,False,0.0,True,True,False,False,True,341.80579999883776,1796.2616000004346,2138.0673999992723,0.0,12925.46820450391,35.629554180740996,11973.429836687428,92,54.0
Q0152,F,URANUS-152,200,random,False,False,0.3333333333333333,False,False,False,True,False,99.72440000274219,2403.0716999986907,2502.796100001433,0.0,5404.89589293271,25.38417809174534,10228.559969381982,6,97.0
Q0175,F,KRONOS-175,200,random,False,False,0.3333333333333333,False,False,False,True,False,41.003999998793006,1390.9811000012269,1431.9851000000199,0.0,12657.301727033395,39.540436602590425,17877.280985674814,5,97.5
Q0154,F,WARP-154,200,random,False,False,0.3333333333333333,False,False,False,True,False,83.52369999920484,1872.0957000005,1955.619399999705,0.0,6441.285527402664,29.378839981302935,13090.48171643412,6,97.0
Q0162,F,POLARIS-162,200,random,False,False,0.6666666666666666,False,False,False,True,False,52.334500000142725,1693.0726999999024,1745.4072000000451,0.0,9859.652810260779,36.02916756026101,14667.064510791142,5,97.5
Q0161,F,COMET-161,200,random,False,False,0.3333333333333333,False,False,False,True,False,59.418599998025456,1680.2597000023525,1739.678300000378,0.0,6799.21775358937,36.30391182976929,14715.364329137426,4,98.0
Q0178,F,NEXUS-178,200,random,False,False,0.3333333333333333,False,False,False,True,False,48.02209999979823,1274.4405000012193,1322.4626000010176,0.0,12535.894931761197,43.156192854784024,19357.825317691633,5,97.5
Q0157,F,VANTAGE-157,200,random,False,False,0.3333333333333333,False,False,False,True,False,59.98670000190032,1342.787199999293,1402.7739000011934,0.0,8218.488431341984,40.95958019262394,18249.555398755438,4,98.0
Q0155,F,XENON-155,200,random,False,False,0.3333333333333333,False,False,False,True,False,50.29900000226917,1237.2666999981448,1287.565700000414,0.0,14254.756555153255,44.45282492455545,19882.48056001474,6,97.0
Q0163,F,MYSTIC_163_VOID,200,random,False,False,0.0,True,True,False,False,True,242.4879999998666,1515.750399998069,1758.2383999979356,0.0,15576.028504511885,42.22331064539487,14560.027809670211,87,56.49999999999999
Q0159,F,MYSTIC_159_VOID,200,random,False,False,0.0,True,True,False,False,True,206.49390000107815,1765.3603999970073,1971.8542999980855,0.0,18247.51239615469,36.25322058889986,12982.703640945914,83,58.5
Q0174,F,JUPITER-174,200,random,False,False,0.3333333333333333,False,False,False,True,False,71.18110000010347,1837.9824000003282,1909.1635000004317,0.0,6911.947132023596,33.188565897034216,13409.013947728527,4,98.0
Q0160,F,COSMOS-160,200,random,False,False,0.3333333333333333,False,False,False,True,False,53.07469999752357,1395.0513999989198,1448.1260999964434,0.0,7611.913021059948,43.725987443937356,17678.018509619345,4,98.0
Q0170,F,FALCON-170,200,random,False,False,0.3333333333333333,False,False,False,True,False,42.68159999992349,1351.7436999973143,1394.4252999972377,0.0,15838.206627708701,40.6881866733385,18358.81778683355,4,98.0
Q0158,F,SAKURA-158,200,random,False,False,0.3333333333333333,False,False,False,True,False,58.12860000150977,1410.263900001155,1468.3925000026647,0.0,6915.700704808974,43.254315734771374,17434.03075128315,4,98.0
Q0179,F,ORION-179,200,random,False,False,0.3333333333333333,False,False,False,True,False,47.7247000017087,1544.7017999977106,1592.4264999994193,0.0,10330.080649691858,39.48982256645937,16076.095191840463,4,98.0
Q0176,F,LUNA-176,200,random,False,False,0.6666666666666666,False,False,False,True,False,51.12340000050608,1366.3813000021037,1417.5047000026098,0.0,8234.976546861759,46.10718838138593,18059.904845432164,4,98.0
Q0153,F,VEGA-153,200,random,False,False,0.3333333333333333,False,False,False,True,False,53.23559999669669,1386.806800001068,1440.0423999977647,0.0,11646.341922293943,45.428101448559005,17777.25433642769,5,97.5
Q0173,F,IRIS-173,200,random,False,False,0.6666666666666666,False,False,False,True,False,40.839299999788636,1304.925299999013,1345.7645999988017,0.0,12071.70544065524,46.74597082303955,19022.64333600601,4,98.0
Q0171,F,GENESIS-171,200,random,False,False,0.3333333333333333,False,False,False,True,False,42.12810000171885,1234.2743999979575,1276.4024999996764,0.0,9589.798732520967,49.421749329080264,20056.369366251234,4,98.0
Q0150,F,SIRIUS-150,200,random,False,False,0.6666666666666666,False,False,False,True,False,60.662200001388555,1214.5607999991626,1275.223000000551,0.0,8176.426176245613,45.28385898839969,20074.92022962959,4,98.0
Q0177,F,METEOR-177,200,random,False,False,0.6666666666666666,True,False,False,True,False,41.78279999905499,1208.1331000008504,1249.9158999999054,0.0,10195.582871651372,50.49112552247518,20481.377987112523,5,97.5
Q0167,F,CHRONOS-167,200,random,False,False,0.3333333333333333,False,False,False,True,False,54.376799998863135,1071.4464000011503,1125.8232000000135,0.0,9047.976343041266,51.33247916082499,22738.91673221843,4,98.0
Q0200,G,CHRONOS-200,200,random,False,False,0.380952380952381,True,False,False,True,False,48.62469999716268,1242.6282000014908,1291.2528999986534,0.0,10323.9711510671,51.50374021764774,19825.70571576389,4,98.0
Q0202,G,ECLIPSE-202,200,random,False,False,0.380952380952381,True,False,False,True,False,62.01549999968847,1260.400800001662,1322.4163000013505,0.0,8094.75050596257,50.77749871304081,19358.503067433347,4,98.0
Q0184,G,MYSTIC_184_VOID,200,random,False,False,0.06896551724137931,True,True,False,False,True,204.63509999899543,1796.8089999994845,2001.44409999848,0.0,19869.51407661716,35.61869959468055,12790.764428554085,88,56.00000000000001
Q0186,G,VEGA-186,200,random,False,False,0.28571428571428564,True,False,False,True,False,41.05630000049132,1304.9510999990162,1346.0073999995075,0.0,12251.469323684321,39.84823645885214,19019.21193004538,4,98.0
Q0194,G,COMET-194,200,random,False,False,0.380952380952381,True,False,False,True,False,71.43140000334824,2107.74969999693,2179.181100000278,0.0,5753.772150353136,30.364136690468143,11747.532134890824,4,98.0
Q0208,G,KRONOS-208,200,random,False,False,0.10526315789473685,True,False,False,True,False,93.15910000077565,1259.8803999972006,1353.0394999979762,0.0,4422.5416518254215,31.749045385648415,18920.364113566742,4,98.0
Q0193,G,COSMOS-193,200,random,False,False,0.27586206896551724,True,False,False,True,False,50.079799999366514,1267.3454000032507,1317.4252000026172,0.0,13538.392725381818,50.49925616160823,19431.8432651426,4,98.0
Q0182,G,RADAR-182,200,random,False,False,0.2608695652173913,True,False,False,True,False,57.46480000016163,1105.9100999991642,1163.3748999993259,0.0,7152.204479939789,38.88200315742889,22004.94440787302,4,98.0
Q0188,G,XENON-188,200,random,False,False,0.27586206896551724,True,False,False,True,False,77.99069999964559,1558.1922999990638,1636.1829999987094,0.0,9898.616117094836,41.073235954277564,15646.171607955952,4,98.0
Q0198,G,APEX-198,200,random,False,False,0.380952380952381,True,False,False,True,False,40.78270000172779,1608.6343999995734,1649.4171000013012,0.0,12284.620684230686,39.785298635921855,15520.63453202941,4,98.0
Q0205,G,HELIOS-205,200,random,False,False,0.0,True,False,False,True,False,65.60130000070785,938.175900002534,1003.7772000032419,0.0,6265.11974603499,49.03131704819507,25503.667546859324,4,98.0
Q0192,G,NEBULA-192,200,random,False,False,0.0,True,False,False,True,False,87.19080000082613,1498.4497000004922,1585.6405000013183,0.0,6789.707170875721,33.367820087643636,16144.895390839674,4,98.0
Q0201,G,DAWN-201,200,random,False,False,0.380952380952381,True,False,False,True,False,48.78440000175033,1572.6053999969736,1621.389799998724,0.0,8424.824328786533,38.7891329891894,15788.923798595593,4,98.0
Q0207,G,MYSTIC_207_VOID,200,random,False,False,0.08333333333333333,True,True,False,False,True,188.2954000029713,1759.4128999990062,1947.7083000019775,0.0,17191.073175175392,33.533913500368975,13143.651952386304,69,65.5
Q0203,G,FALCON-203,200,random,False,False,0.380952380952381,True,False,False,True,False,43.18729999795323,1381.9819999989704,1425.1692999969237,0.0,11577.477638650631,46.310299265871535,17962.778176638563,4,98.0
Q0181,G,QUASAR-181,200,random,False,False,0.22222222222222224,True,False,False,True,False,45.506799997383496,1232.3194000018702,1277.8261999992537,0.0,13074.969016371415,43.8198084035016,20034.023406324704,4,98.0
Q0187,G,WARP-187,200,random,False,False,0.380952380952381,True,False,False,True,False,53.483800002140924,1387.3605000007956,1440.8443000029365,0.0,11031.377725150094,46.130764138061664,17767.36042884566,4,98.0
Q0189,G,ZENITH-189,200,random,False,False,0.380952380952381,True,False,False,True,False,50.49510000026203,1786.509699999442,1837.0047999997041,0.0,9901.950882311461,35.824042824967584,13935.728420526786,4,98.0
Q0191,G,SAKURA-191,200,random,False,False,0.380952380952381,True,False,False,True,False,109.04829999708454,1584.0590000007069,1693.1072999977914,0.0,4612.634951791527,39.139956276863636,15120.128535287395,4,98.0
Q0183,G,MYSTIC_183_VOID,200,random,False,False,0.07407407407407408,True,True,False,False,True,324.1350999996939,2170.580999998492,2494.716099998186,0.0,13744.268979213319,29.48519313494611,10261.688694765153,93,53.49999999999999
Q0206,G,MYSTIC_206_VOID,200,random,False,False,0.06896551724137931,True,True,False,False,True,70.02760000250419,2149.2644999998447,2219.292100002349,0.0,18164.266659924277,29.777628579453403,11535.209808556929,23,88.5
Q0195,G,POLARIS-195,200,random,False,False,0.0,True,False,False,True,False,82.0395999980974,919.8997999992571,1001.9393999973545,0.0,5021.965002383663,31.525172632957872,25550.44746225929,4,98.0
Q0190,G,VANTAGE-190,200,random,False,False,0.08,True,False,False,True,False,56.235000000015134,1394.8448999981338,1451.079899998149,0.0,10456.121632432501,45.883237627413365,17642.03335738622,4,98.0
Q0199,G,BEACON-199,200,random,False,False,0.0,True,False,False,True,False,54.14529999688966,748.2688000018243,802.4140999987139,0.0,7609.155365722732,38.75612614067204,31903.72651731946,4,98.0
Q0180,G,PHOENIX-180,200,random,False,False,0.16666666666666666,True,False,False,True,False,48.27020000084303,1657.5044999990496,1705.7746999998926,0.0,12264.295569309032,38.61226319448104,15007.843650161778,4,98.0
Q0196,G,AURORA-196,200,random,False,False,0.380952380952381,True,False,False,True,False,40.56190000119386,1475.9916000002704,1516.5535000014643,0.0,12376.146087466923,43.36068037242778,16880.380415181713,4,98.0
Q0209,G,LUNA-209,200,random,False,False,0.380952380952381,True,False,False,True,False,55.05219999758992,1502.0619999995688,1557.1141999971587,0.0,9136.78290825835,41.94234325881228,16440.669541159354,4,98.0
Q0197,G,HESTIA-197,200,random,False,False,0.10526315789473685,True,False,False,True,False,53.81100000158767,966.9496999995317,1020.7607000011194,0.0,7656.42712433971,41.36719831447217,25079.335440688425,4,98.0
Q0185,G,URANUS-185,200,random,False,False,0.25,True,False,False,True,False,40.68090000146185,1051.688200001081,1092.3691000025428,0.0,10127.602879611684,42.78834734472988,23435.302225173164,4,98.0
Q0204,G,GENESIS-204,200,random,False,False,0.380952380952381,True,False,False,True,False,78.2958999989205,1746.7738000013924,1825.0697000003129,0.0,6373.258369938655,36.63897409037678,14026.861549449652,4,98.0
Q0229,H,AURORA-229,200,random,False,False,0.0,False,False,False,True,False,73.3012000018789,1790.1189000003797,1863.4201000022586,0.0,7025.8058529300915,35.19319303314804,13738.179597809947,5,97.5
Q0217,H,TITAN-217,200,random,False,False,0.0,False,False,False,True,False,41.65140000259271,1393.3813999974518,1435.0328000000445,0.0,9675.545119129589,45.931429829705664,17839.313498617736,4,98.0
Q0212,H,ORION-212,200,random,False,False,0.0,False,False,False,True,False,40.97609999735141,1187.6933999992616,1228.669499996613,0.0,12031.403672674223,53.88596080439597,20835.546092802473,4,98.0
Q0237,H,MYSTIC_237_VOID,200,random,False,False,0.11111111111111112,True,True,False,False,True,251.52890000026673,1302.6808999966306,1554.2097999968973,0.0,15413.73575758447,49.12945296132425,16471.39272963734,88,56.00000000000001
Q0220,H,WARP-220,200,random,False,False,0.0,False,False,False,True,False,45.78160000164644,1382.1930999984033,1427.9747000000498,0.0,12690.687961519596,46.30322637269274,17927.488491217042,4,98.0
Q0231,H,APEX-231,200,random,False,False,0.0,False,False,False,True,False,97.05879999819444,2237.4879000017245,2334.546699999919,0.0,5295.758859676421,28.603506637935638,10965.726237132412,5,97.5
Q0214,H,QUASAR-214,200,random,False,False,0.0,False,False,False,True,False,89.88580000004731,2009.7596000014164,2099.6454000014637,0.0,7698.657630010923,31.844604697972283,12192.534987089797,5,97.5
Q0223,H,VANTAGE-223,200,random,False,False,0.0,False,False,False,True,False,58.225999997375766,2079.0802000010444,2137.30619999842,0.0,11421.014667501999,30.78284329770821,11977.694164747625,4,98.0
Q0218,H,MYSTIC_218_VOID,200,random,False,False,0.11111111111111112,True,True,False,False,True,278.8068000008934,1395.166700000118,1673.9735000010114,0.0,13066.395798052006,45.87265450070919,15292.954159659357,81,59.5
Q0236,H,FALCON-236,200,random,False,False,0.07142857142857142,False,False,False,True,False,46.37250000087079,1446.0637999982282,1492.436299999099,0.0,11105.719984696303,44.25807492040006,17153.1609087875,4,98.0
Q0210,H,METEOR-210,200,random,False,False,0.07142857142857142,False,False,False,True,False,88.35140000155661,1529.6385000001465,1617.989900001703,0.0,7028.7511005944325,41.839951073403206,15822.101238068948,5,97.5
Q0215,H,RADAR-215,200,random,False,False,0.0,False,False,False,True,False,44.48240000056103,1549.6196999993117,1594.1020999998727,0.0,13061.3456106836,41.30045584734656,16059.197212024275,4,98.0
Q0211,H,MYSTIC_211_VOID,200,random,False,False,0.11111111111111112,True,True,False,False,True,230.06760000134818,1787.6117000014347,2017.6793000027828,0.0,17368.8081241191,35.80195855730226,12687.843900646001,94,53.0
Q0238,H,HELIOS-238,200,random,False,False,0.0,False,False,False,True,False,47.982099997170735,1487.028300001839,1535.0103999990097,0.0,10232.98271707474,43.03885810372328,16677.41143644142,4,98.0
Q0225,H,NEBULA-225,200,random,False,False,0.0,False,False,False,True,False,54.37549999987823,1359.5089000009466,1413.8844000008248,0.0,9103.364566782991,47.075822747431395,18106.147857621927,4,98.0
Q0213,H,PHOENIX-213,200,random,False,False,0.0,False,False,False,True,False,45.25550000107614,1539.1507999993337,1584.4063000004098,0.0,11357.735523588899,41.58137071431058,16157.471729311717,5,97.5
Q0228,H,POLARIS-228,200,random,False,False,0.18181818181818182,False,False,False,True,False,80.07350000116276,1437.6252000001841,1517.6987000013469,0.0,5532.417091716575,44.51786181822064,16867.643096734075,5,97.5
Q0226,H,COSMOS-226,200,random,False,False,0.0,False,False,False,True,False,80.82570000260603,1451.1376999980712,1531.9634000006772,0.0,6668.67097943626,44.10332665196767,16710.581989092352,6,97.0
Q0224,H,SAKURA-224,200,random,False,False,0.0,False,False,False,True,False,42.758299998240545,1435.4724000004353,1478.2306999986758,0.0,11553.31245677044,44.58462593915466,17318.000498855105,4,98.0
Q0221,H,XENON-221,200,random,False,False,0.0,False,False,False,True,False,54.38030000004801,1479.6773999987636,1534.0576999988116,0.0,8219.888452244753,43.25267115660041,16687.768654347117,6,97.0
Q0230,H,HESTIA-230,200,random,False,False,0.0,False,False,False,True,False,39.90979999798583,1414.5011000000522,1454.410899998038,0.0,10097.77047292491,45.245634662283145,17601.628260648027,4,98.0
Q0222,H,ZENITH-222,200,random,False,False,0.0,False,False,False,True,False,43.662700001732446,1282.5616000009177,1326.2243000026501,0.0,9733.708634214945,49.90013735009235,19302.918819952887,5,97.5
Q0219,H,VEGA-219,200,random,False,False,0.0,False,False,False,True,False,46.20430000068154,1675.9137000008195,1722.118000001501,0.0,9198.278082207305,38.18812388726741,14865.41572643552,5,97.5
Q0235,H,ECLIPSE-235,200,random,False,False,0.0,False,False,False,True,False,72.51280000127736,1804.3173000005481,1876.8301000018255,0.0,7129.775708438961,35.47047961019969,13640.019946384651,5,97.5
Q0239,H,MYSTIC_239_VOID,200,random,False,False,0.11111111111111112,True,True,False,False,True,245.70509999830392,2155.7151000015438,2401.4201999998477,0.0,16792.48823092594,29.688524239568654,10660.35839958439,92,54.0
Q0232,H,BEACON-232,200,random,False,False,0.0,False,False,False,True,False,51.49900000105845,1421.41509999783,1472.9140999988886,0.0,9631.254975626824,45.02555235279103,17380.51119207788,4,98.0
Q0233,H,CHRONOS-233,200,random,False,False,0.0,False,False,False,True,False,80.01560000047903,1549.5543999968504,1629.5699999973294,0.0,6486.235184100262,41.30219629599973,15709.665740067598,5,97.5
Q0234,H,MYSTIC_234_VOID,200,random,False,False,0.11111111111111112,True,True,False,False,True,290.3210999975272,1799.687200000335,2090.008299997862,0.0,12741.064979539917,35.561735394899785,12248.755184381893,84,58.00000000000001
Q0227,H,COMET-227,200,random,False,False,0.0,False,False,False,True,False,72.07410000046366,1705.628899999283,1777.7029999997467,0.0,7145.423945587762,37.52281636411467,14400.60572548038,5,97.5
Q0216,H,SIRIUS-216,200,random,False,False,0.07142857142857142,False,False,False,True,False,43.65039999902365,1466.7862000023888,1510.4366000014124,0.0,12691.750820436733,43.63280756247623,16948.741840588384,6,97.0
Q0262,I,MYSTIC_262_VOID,200,random,False,False,0.0,True,True,False,False,True,118.69120000119437,1398.3699999989767,1517.061200000171,0.0,17187.457873704803,45.7675722448614,16874.731223761515,46,77.0
Q0240,I,JUPITER-240,200,random,False,False,0.3333333333333333,False,False,False,True,False,41.74789999888162,1610.6093999987934,1652.357299997675,0.0,12000.603623497738,37.87386314772886,15493.017157993627,4,98.0
Q0253,I,WARP-253,200,random,False,False,0.3333333333333333,False,False,False,True,False,52.078200002142694,1241.928799998277,1294.0070000004198,0.0,7891.977833010547,48.31194831787719,19783.50967188871,4,98.0
Q0258,I,NEBULA-258,200,random,False,False,0.3333333333333333,False,False,False,True,False,70.4355999987456,1396.8717999996443,1467.3073999983899,0.0,5849.3148352159615,43.66900384130851,17446.92352810876,4,98.0
Q0245,I,ORION-245,200,random,False,False,0.3333333333333333,False,False,False,True,False,41.56220000004396,1320.15870000032,1361.720900000364,0.0,9888.79318225612,45.44908123544953,18799.740827942904,4,98.0
Q0266,I,CHRONOS-266,200,random,False,False,0.6666666666666666,False,False,False,True,False,41.761400003451854,1338.8529999974708,1380.6144000009226,0.0,9865.569640049076,45.56138724722971,18542.46920789968,4,98.0
Q0265,I,BEACON-265,200,random,False,False,0.3333333333333333,False,False,False,True,False,41.80059999998775,1164.9163999973098,1206.7169999972975,0.0,16172.01666962192,52.364272663807355,21214.584695547783,4,98.0
Q0251,I,URANUS-251,200,random,False,False,0.3333333333333333,False,False,False,True,False,41.10479999872041,1392.1765000013693,1433.2813000000897,0.0,10023.160312489674,37.351585808228236,17861.113516236066,4,98.0
